match_id,inning,batting_team,bowling_team,over,ball,batsman,bowler,wide_runs,noball_runs,batsman_runs,player_dismissed,dismissal_kind,fielder
7,1,Kolkata Knight Riders,Mumbai Indians,1,5,G Gambhir,SL Malinga,0,0,1,,,
7,1,Kolkata Knight Riders,Mumbai Indians,1,6,CA Lynn,SL Malinga,1,0,0,,,
7,1,Kolkata Knight Riders,Mumbai Indians,1,7,CA Lynn,SL Malinga,0,0,4,,,
7,1,Kolkata Knight Riders,Mumbai Indians,1,8,CA Lynn,SL Malinga,0,0,1,,,
7,1,Kolkata Knight Riders,Mumbai Indians,2,1,CA Lynn,MJ McClenaghan,0,0,0,,,
7,1,Kolkata Knight Riders,Mumbai Indians,2,2,CA Lynn,MJ McClenaghan,0,0,4,,,
7,1,Kolkata Knight Riders,Mumbai Indians,2,3,CA Lynn,MJ McClenaghan,0,0,0,,,
7,1,Kolkata Knight Riders,Mumbai Indians,2,4,CA Lynn,MJ McClenaghan,0,0,1,,,
7,1,Kolkata Knight Riders,Mumbai Indians,2,5,G Gambhir,MJ McClenaghan,0,0,0,,,
7,1,Kolkata Knight Riders,Mumbai Indians,2,6,G Gambhir,MJ McClenaghan,0,0,4,,,
7,1,Kolkata Knight Riders,Mumbai Indians,3,1,CA Lynn,JJ Bumrah,0,0,0,,,
7,1,Kolkata Knight Riders,Mumbai Indians,3,2,CA Lynn,JJ Bumrah,0,0,0,,,
7,1,Kolkata Knight Riders,Mumbai Indians,3,3,CA Lynn,JJ Bumrah,0,1,1,,,
7,1,Kolkata Knight Riders,Mumbai Indians,3,4,G Gambhir,JJ Bumrah,0,0,2,,,
7,1,Kolkata Knight Riders,Mumbai Indians,3,5,G Gambhir,JJ Bumrah,0,0,1,,,
7,1,Kolkata Knight Riders,Mumbai Indians,3,6,CA Lynn,JJ Bumrah,0,1,1,,,
7,1,Kolkata Knight Riders,Mumbai Indians,3,7,G Gambhir,JJ Bumrah,0,0,4,,,
7,1,Kolkata Knight Riders,Mumbai Indians,3,8,G Gambhir,JJ Bumrah,0,0,4,,,
7,1,Kolkata Knight Riders,Mumbai Indians,4,1,CA Lynn,SL Malinga,0,0,1,,,
7,1,Kolkata Knight Riders,Mumbai Indians,4,2,G Gambhir,SL Malinga,0,0,1,,,
7,1,Kolkata Knight Riders,Mumbai Indians,4,3,CA Lynn,SL Malinga,0,0,0,,,
7,1,Kolkata Knight Riders,Mumbai Indians,4,4,CA Lynn,SL Malinga,0,0,6,,,
7,1,Kolkata Knight Riders,Mumbai Indians,4,5,CA Lynn,SL Malinga,0,0,1,,,
7,1,Kolkata Knight Riders,Mumbai Indians,4,6,G Gambhir,SL Malinga,0,0,1,,,
7,1,Kolkata Knight Riders,Mumbai Indians,5,1,G Gambhir,KH Pandya,0,0,0,,,
7,1,Kolkata Knight Riders,Mumbai Indians,5,2,G Gambhir,KH Pandya,0,0,0,G Gambhir,caught,MJ McClenaghan
7,1,Kolkata Knight Riders,Mumbai Indians,5,3,RV Uthappa,KH Pandya,0,0,0,,,
7,1,Kolkata Knight Riders,Mumbai Indians,5,4,RV Uthappa,KH Pandya,0,0,4,,,
7,1,Kolkata Knight Riders,Mumbai Indians,5,5,RV Uthappa,KH Pandya,0,0,0,RV Uthappa,caught,HH Pandya
7,1,Kolkata Knight Riders,Mumbai Indians,5,6,CA Lynn,KH Pandya,0,0,0,,,
7,1,Kolkata Knight Riders,Mumbai Indians,6,1,MK Pandey,MJ McClenaghan,0,0,0,,,
7,1,Kolkata Knight Riders,Mumbai Indians,6,2,CA Lynn,MJ McClenaghan,0,0,4,,,
7,1,Kolkata Knight Riders,Mumbai Indians,6,3,CA Lynn,MJ McClenaghan,0,0,1,,,
7,1,Kolkata Knight Riders,Mumbai Indians,6,4,MK Pandey,MJ McClenaghan,0,0,0,,,
7,1,Kolkata Knight Riders,Mumbai Indians,6,5,MK Pandey,MJ McClenaghan,0,0,1,,,
7,1,Kolkata Knight Riders,Mumbai Indians,6,6,CA Lynn,MJ McClenaghan,1,0,0,,,
7,1,Kolkata Knight Riders,Mumbai Indians,6,7,CA Lynn,MJ McClenaghan,1,0,0,,,
7,1,Kolkata Knight Riders,Mumbai Indians,6,8,CA Lynn,MJ McClenaghan,0,0,2,,,
7,1,Kolkata Knight Riders,Mumbai Indians,7,1,MK Pandey,KH Pandya,0,0,1,,,
7,1,Kolkata Knight Riders,Mumbai Indians,7,2,CA Lynn,KH Pandya,0,0,1,,,
7,1,Kolkata Knight Riders,Mumbai Indians,7,3,MK Pandey,KH Pandya,0,0,0,,,
7,1,Kolkata Knight Riders,Mumbai Indians,7,4,MK Pandey,KH Pandya,0,0,2,,,
7,1,Kolkata Knight Riders,Mumbai Indians,7,5,MK Pandey,KH Pandya,0,0,1,,,
7,1,Kolkata Knight Riders,Mumbai Indians,7,6,CA Lynn,KH Pandya,0,0,1,,,
7,1,Kolkata Knight Riders,Mumbai Indians,8,1,CA Lynn,JJ Bumrah,0,0,0,,,
7,1,Kolkata Knight Riders,Mumbai Indians,8,2,CA Lynn,JJ Bumrah,0,0,2,,,
7,1,Kolkata Knight Riders,Mumbai Indians,8,3,CA Lynn,JJ Bumrah,0,0,0,CA Lynn,lbw,
7,1,Kolkata Knight Riders,Mumbai Indians,8,4,YK Pathan,JJ Bumrah,0,0,0,,,
7,1,Kolkata Knight Riders,Mumbai Indians,8,5,YK Pathan,JJ Bumrah,0,0,0,,,
7,1,Kolkata Knight Riders,Mumbai Indians,8,6,YK Pathan,JJ Bumrah,0,0,0,,,
7,1,Kolkata Knight Riders,Mumbai Indians,9,1,MK Pandey,Harbhajan Singh,0,0,0,,,
7,1,Kolkata Knight Riders,Mumbai Indians,9,2,MK Pandey,Harbhajan Singh,0,0,1,,,
7,1,Kolkata Knight Riders,Mumbai Indians,9,3,YK Pathan,Harbhajan Singh,0,0,0,,,
7,1,Kolkata Knight Riders,Mumbai Indians,9,4,YK Pathan,Harbhajan Singh,0,0,2,,,
7,1,Kolkata Knight Riders,Mumbai Indians,9,5,YK Pathan,Harbhajan Singh,0,0,1,,,
7,1,Kolkata Knight Riders,Mumbai Indians,9,6,MK Pandey,Harbhajan Singh,0,0,1,,,
7,1,Kolkata Knight Riders,Mumbai Indians,10,1,MK Pandey,KH Pandya,0,0,2,,,
7,1,Kolkata Knight Riders,Mumbai Indians,10,2,MK Pandey,KH Pandya,0,0,1,,,
7,1,Kolkata Knight Riders,Mumbai Indians,10,3,YK Pathan,KH Pandya,0,0,1,,,
7,1,Kolkata Knight Riders,Mumbai Indians,10,4,MK Pandey,KH Pandya,0,0,1,,,
7,1,Kolkata Knight Riders,Mumbai Indians,10,5,YK Pathan,KH Pandya,0,0,1,,,
7,1,Kolkata Knight Riders,Mumbai Indians,10,6,MK Pandey,KH Pandya,0,0,1,,,
7,1,Kolkata Knight Riders,Mumbai Indians,11,1,MK Pandey,Harbhajan Singh,0,0,0,,,
7,1,Kolkata Knight Riders,Mumbai Indians,11,2,MK Pandey,Harbhajan Singh,0,0,0,,,
7,1,Kolkata Knight Riders,Mumbai Indians,11,3,MK Pandey,Harbhajan Singh,0,0,1,,,
7,1,Kolkata Knight Riders,Mumbai Indians,11,4,YK Pathan,Harbhajan Singh,0,0,1,,,
7,1,Kolkata Knight Riders,Mumbai Indians,11,5,MK Pandey,Harbhajan Singh,0,0,1,,,
7,1,Kolkata Knight Riders,Mumbai Indians,11,6,YK Pathan,Harbhajan Singh,0,0,0,,,
7,1,Kolkata Knight Riders,Mumbai Indians,12,1,MK Pandey,KH Pandya,0,0,0,,,
7,1,Kolkata Knight Riders,Mumbai Indians,12,2,MK Pandey,KH Pandya,0,0,4,,,
7,1,Kolkata Knight Riders,Mumbai Indians,12,3,MK Pandey,KH Pandya,0,0,1,,,
7,1,Kolkata Knight Riders,Mumbai Indians,12,4,YK Pathan,KH Pandya,0,0,0,YK Pathan,caught,HH Pandya
7,1,Kolkata Knight Riders,Mumbai Indians,12,5,MK Pandey,KH Pandya,0,0,1,,,
7,1,Kolkata Knight Riders,Mumbai Indians,12,6,SA Yadav,KH Pandya,0,0,1,,,
7,1,Kolkata Knight Riders,Mumbai Indians,13,1,SA Yadav,Harbhajan Singh,0,0,1,,,
7,1,Kolkata Knight Riders,Mumbai Indians,13,2,MK Pandey,Harbhajan Singh,0,0,4,,,
7,1,Kolkata Knight Riders,Mumbai Indians,13,3,MK Pandey,Harbhajan Singh,0,0,1,,,
7,1,Kolkata Knight Riders,Mumbai Indians,13,4,SA Yadav,Harbhajan Singh,0,0,1,,,
7,1,Kolkata Knight Riders,Mumbai Indians,13,5,MK Pandey,Harbhajan Singh,0,0,1,,,
7,1,Kolkata Knight Riders,Mumbai Indians,13,6,SA Yadav,Harbhajan Singh,0,0,1,,,
7,1,Kolkata Knight Riders,Mumbai Indians,14,1,SA Yadav,MJ McClenaghan,0,0,1,,,
7,1,Kolkata Knight Riders,Mumbai Indians,14,2,MK Pandey,MJ McClenaghan,0,0,1,,,
7,1,Kolkata Knight Riders,Mumbai Indians,14,3,SA Yadav,MJ McClenaghan,0,0,0,,,
7,1,Kolkata Knight Riders,Mumbai Indians,14,4,SA Yadav,MJ McClenaghan,0,0,1,,,
7,1,Kolkata Knight Riders,Mumbai Indians,14,5,MK Pandey,MJ McClenaghan,0,0,0,,,
7,1,Kolkata Knight Riders,Mumbai Indians,14,6,MK Pandey,MJ McClenaghan,0,0,6,,,
7,1,Kolkata Knight Riders,Mumbai Indians,15,1,SA Yadav,Harbhajan Singh,0,0,0,,,
7,1,Kolkata Knight Riders,Mumbai Indians,15,2,SA Yadav,Harbhajan Singh,0,0,4,,,
7,1,Kolkata Knight Riders,Mumbai Indians,15,3,SA Yadav,Harbhajan Singh,0,0,0,,,
7,1,Kolkata Knight Riders,Mumbai Indians,15,4,SA Yadav,Harbhajan Singh,0,0,1,,,
7,1,Kolkata Knight Riders,Mumbai Indians,15,5,MK Pandey,Harbhajan Singh,0,0,1,,,
7,1,Kolkata Knight Riders,Mumbai Indians,15,6,SA Yadav,Harbhajan Singh,0,0,4,,,
7,1,Kolkata Knight Riders,Mumbai Indians,16,1,MK Pandey,JJ Bumrah,0,0,1,,,
7,1,Kolkata Knight Riders,Mumbai Indians,16,2,SA Yadav,JJ Bumrah,0,0,1,,,
7,1,Kolkata Knight Riders,Mumbai Indians,16,3,MK Pandey,JJ Bumrah,0,0,1,,,
7,1,Kolkata Knight Riders,Mumbai Indians,16,4,SA Yadav,JJ Bumrah,0,0,1,,,
7,1,Kolkata Knight Riders,Mumbai Indians,16,5,MK Pandey,JJ Bumrah,0,0,6,,,
7,1,Kolkata Knight Riders,Mumbai Indians,16,6,MK Pandey,JJ Bumrah,0,0,4,,,
7,1,Kolkata Knight Riders,Mumbai Indians,17,1,SA Yadav,SL Malinga,0,0,0,SA Yadav,caught,KA Pollard
7,1,Kolkata Knight Riders,Mumbai Indians,17,2,MK Pandey,SL Malinga,0,0,1,,,
7,1,Kolkata Knight Riders,Mumbai Indians,17,3,CR Woakes,SL Malinga,0,0,0,,,
7,1,Kolkata Knight Riders,Mumbai Indians,17,4,CR Woakes,SL Malinga,0,0,2,,,
7,1,Kolkata Knight Riders,Mumbai Indians,17,5,CR Woakes,SL Malinga,0,0,1,,,
7,1,Kolkata Knight Riders,Mumbai Indians,17,6,MK Pandey,SL Malinga,0,0,1,,,
7,1,Kolkata Knight Riders,Mumbai Indians,18,1,MK Pandey,JJ Bumrah,0,0,1,,,
7,1,Kolkata Knight Riders,Mumbai Indians,18,2,CR Woakes,JJ Bumrah,0,0,2,,,
7,1,Kolkata Knight Riders,Mumbai Indians,18,3,CR Woakes,JJ Bumrah,0,0,1,,,
7,1,Kolkata Knight Riders,Mumbai Indians,18,4,MK Pandey,JJ Bumrah,0,0,1,,,
7,1,Kolkata Knight Riders,Mumbai Indians,18,5,CR Woakes,JJ Bumrah,0,0,2,,,
7,1,Kolkata Knight Riders,Mumbai Indians,18,6,CR Woakes,JJ Bumrah,0,0,1,,,
7,1,Kolkata Knight Riders,Mumbai Indians,19,1,CR Woakes,SL Malinga,0,0,0,CR Woakes,caught,KA Pollard
7,1,Kolkata Knight Riders,Mumbai Indians,19,2,MK Pandey,SL Malinga,0,0,1,,,
7,1,Kolkata Knight Riders,Mumbai Indians,19,3,SP Narine,SL Malinga,0,0,1,,,
7,1,Kolkata Knight Riders,Mumbai Indians,19,4,MK Pandey,SL Malinga,0,0,2,,,
7,1,Kolkata Knight Riders,Mumbai Indians,19,5,MK Pandey,SL Malinga,0,0,6,,,
7,1,Kolkata Knight Riders,Mumbai Indians,19,6,MK Pandey,SL Malinga,0,0,1,,,
7,1,Kolkata Knight Riders,Mumbai Indians,20,1,MK Pandey,MJ McClenaghan,0,0,6,,,
7,1,Kolkata Knight Riders,Mumbai Indians,20,2,MK Pandey,MJ McClenaghan,0,1,4,,,
7,1,Kolkata Knight Riders,Mumbai Indians,20,3,MK Pandey,MJ McClenaghan,1,0,0,,,
7,1,Kolkata Knight Riders,Mumbai Indians,20,4,MK Pandey,MJ McClenaghan,0,0,6,,,
7,1,Kolkata Knight Riders,Mumbai Indians,20,5,MK Pandey,MJ McClenaghan,0,0,0,,,
7,1,Kolkata Knight Riders,Mumbai Indians,20,6,MK Pandey,MJ McClenaghan,0,0,4,,,
7,1,Kolkata Knight Riders,Mumbai Indians,20,7,MK Pandey,MJ McClenaghan,0,0,1,,,
7,1,Kolkata Knight Riders,Mumbai Indians,20,8,SP Narine,MJ McClenaghan,0,0,0,SP Narine,lbw,
7,2,Mumbai Indians,Kolkata Knight Riders,1,1,PA Patel,TA Boult,0,0,0,,,
7,2,Mumbai Indians,Kolkata Knight Riders,1,2,PA Patel,TA Boult,0,0,0,,,
7,2,Mumbai Indians,Kolkata Knight Riders,1,3,PA Patel,TA Boult,0,0,4,,,
7,2,Mumbai Indians,Kolkata Knight Riders,1,4,PA Patel,TA Boult,0,0,0,,,
7,2,Mumbai Indians,Kolkata Knight Riders,1,5,PA Patel,TA Boult,0,0,1,,,
7,2,Mumbai Indians,Kolkata Knight Riders,1,6,JC Buttler,TA Boult,0,0,4,,,
7,2,Mumbai Indians,Kolkata Knight Riders,2,1,PA Patel,CR Woakes,1,0,0,,,
7,2,Mumbai Indians,Kolkata Knight Riders,2,2,PA Patel,CR Woakes,0,0,0,,,
7,2,Mumbai Indians,Kolkata Knight Riders,2,3,PA Patel,CR Woakes,0,0,0,,,
7,2,Mumbai Indians,Kolkata Knight Riders,2,4,PA Patel,CR Woakes,0,0,1,,,
7,2,Mumbai Indians,Kolkata Knight Riders,2,5,JC Buttler,CR Woakes,1,0,0,,,
7,2,Mumbai Indians,Kolkata Knight Riders,2,6,JC Buttler,CR Woakes,0,0,0,,,
7,2,Mumbai Indians,Kolkata Knight Riders,2,7,JC Buttler,CR Woakes,0,0,1,,,
7,2,Mumbai Indians,Kolkata Knight Riders,2,8,PA Patel,CR Woakes,0,0,0,,,
7,2,Mumbai Indians,Kolkata Knight Riders,3,1,JC Buttler,TA Boult,1,0,0,,,
7,2,Mumbai Indians,Kolkata Knight Riders,3,2,JC Buttler,TA Boult,0,0,0,,,
7,2,Mumbai Indians,Kolkata Knight Riders,3,3,JC Buttler,TA Boult,0,0,1,,,
7,2,Mumbai Indians,Kolkata Knight Riders,3,4,PA Patel,TA Boult,0,0,2,,,
7,2,Mumbai Indians,Kolkata Knight Riders,3,5,PA Patel,TA Boult,0,0,0,,,
7,2,Mumbai Indians,Kolkata Knight Riders,3,6,PA Patel,TA Boult,0,0,4,,,
7,2,Mumbai Indians,Kolkata Knight Riders,3,7,PA Patel,TA Boult,0,0,2,,,
7,2,Mumbai Indians,Kolkata Knight Riders,4,1,JC Buttler,CR Woakes,1,0,0,,,
7,2,Mumbai Indians,Kolkata Knight Riders,4,2,JC Buttler,CR Woakes,1,0,0,,,
7,2,Mumbai Indians,Kolkata Knight Riders,4,3,JC Buttler,CR Woakes,0,0,1,,,
7,2,Mumbai Indians,Kolkata Knight Riders,4,4,PA Patel,CR Woakes,0,0,0,,,
7,2,Mumbai Indians,Kolkata Knight Riders,4,5,PA Patel,CR Woakes,0,0,0,,,
7,2,Mumbai Indians,Kolkata Knight Riders,4,6,PA Patel,CR Woakes,0,0,1,,,
7,2,Mumbai Indians,Kolkata Knight Riders,4,7,JC Buttler,CR Woakes,0,0,6,,,
7,2,Mumbai Indians,Kolkata Knight Riders,4,8,JC Buttler,CR Woakes,0,0,2,,,
7,2,Mumbai Indians,Kolkata Knight Riders,5,1,PA Patel,SP Narine,0,0,4,,,
7,2,Mumbai Indians,Kolkata Knight Riders,5,2,PA Patel,SP Narine,0,0,2,,,
7,2,Mumbai Indians,Kolkata Knight Riders,5,3,PA Patel,SP Narine,0,0,0,,,
7,2,Mumbai Indians,Kolkata Knight Riders,5,4,PA Patel,SP Narine,0,0,0,,,
7,2,Mumbai Indians,Kolkata Knight Riders,5,5,PA Patel,SP Narine,0,0,1,,,
7,2,Mumbai Indians,Kolkata Knight Riders,5,6,JC Buttler,SP Narine,0,0,0,,,
7,2,Mumbai Indians,Kolkata Knight Riders,6,1,PA Patel,Kuldeep Yadav,0,0,0,,,
7,2,Mumbai Indians,Kolkata Knight Riders,6,2,PA Patel,Kuldeep Yadav,1,0,0,,,
7,2,Mumbai Indians,Kolkata Knight Riders,6,3,PA Patel,Kuldeep Yadav,0,0,1,,,
7,2,Mumbai Indians,Kolkata Knight Riders,6,4,JC Buttler,Kuldeep Yadav,0,0,0,,,
7,2,Mumbai Indians,Kolkata Knight Riders,6,5,JC Buttler,Kuldeep Yadav,0,0,1,,,
7,2,Mumbai Indians,Kolkata Knight Riders,6,6,PA Patel,Kuldeep Yadav,0,0,1,,,
7,2,Mumbai Indians,Kolkata Knight Riders,6,7,JC Buttler,Kuldeep Yadav,0,0,1,,,
7,2,Mumbai Indians,Kolkata Knight Riders,7,1,JC Buttler,SP Narine,0,0,2,,,
7,2,Mumbai Indians,Kolkata Knight Riders,7,2,JC Buttler,SP Narine,0,0,0,,,
7,2,Mumbai Indians,Kolkata Knight Riders,7,3,JC Buttler,SP Narine,0,0,0,,,
7,2,Mumbai Indians,Kolkata Knight Riders,7,4,JC Buttler,SP Narine,0,0,6,,,
7,2,Mumbai Indians,Kolkata Knight Riders,7,5,JC Buttler,SP Narine,0,0,1,,,
7,2,Mumbai Indians,Kolkata Knight Riders,7,6,PA Patel,SP Narine,0,0,0,,,
7,2,Mumbai Indians,Kolkata Knight Riders,8,1,JC Buttler,Kuldeep Yadav,0,0,1,,,
7,2,Mumbai Indians,Kolkata Knight Riders,8,2,PA Patel,Kuldeep Yadav,0,0,6,,,
7,2,Mumbai Indians,Kolkata Knight Riders,8,3,PA Patel,Kuldeep Yadav,0,0,0,PA Patel,lbw,
7,2,Mumbai Indians,Kolkata Knight Riders,8,4,N Rana,Kuldeep Yadav,0,0,4,,,
7,2,Mumbai Indians,Kolkata Knight Riders,8,5,N Rana,Kuldeep Yadav,0,0,1,,,
7,2,Mumbai Indians,Kolkata Knight Riders,8,6,JC Buttler,Kuldeep Yadav,0,0,1,,,
7,2,Mumbai Indians,Kolkata Knight Riders,9,1,JC Buttler,AS Rajpoot,0,0,0,,,
7,2,Mumbai Indians,Kolkata Knight Riders,9,2,JC Buttler,AS Rajpoot,0,0,0,,,
7,2,Mumbai Indians,Kolkata Knight Riders,9,3,JC Buttler,AS Rajpoot,0,0,0,JC Buttler,lbw,
7,2,Mumbai Indians,Kolkata Knight Riders,9,4,RG Sharma,AS Rajpoot,0,0,0,,,
7,2,Mumbai Indians,Kolkata Knight Riders,9,5,RG Sharma,AS Rajpoot,0,0,1,,,
7,2,Mumbai Indians,Kolkata Knight Riders,9,6,N Rana,AS Rajpoot,0,0,0,,,
7,2,Mumbai Indians,Kolkata Knight Riders,10,1,RG Sharma,SP Narine,0,0,0,,,
7,2,Mumbai Indians,Kolkata Knight Riders,10,2,RG Sharma,SP Narine,0,0,0,,,
7,2,Mumbai Indians,Kolkata Knight Riders,10,3,RG Sharma,SP Narine,0,0,1,,,
7,2,Mumbai Indians,Kolkata Knight Riders,10,4,N Rana,SP Narine,0,0,1,,,
7,2,Mumbai Indians,Kolkata Knight Riders,10,5,RG Sharma,SP Narine,0,0,0,RG Sharma,lbw,
7,2,Mumbai Indians,Kolkata Knight Riders,10,6,KH Pandya,SP Narine,0,0,0,,,
7,2,Mumbai Indians,Kolkata Knight Riders,11,1,N Rana,AS Rajpoot,0,0,0,,,
7,2,Mumbai Indians,Kolkata Knight Riders,11,2,N Rana,AS Rajpoot,0,0,0,,,
7,2,Mumbai Indians,Kolkata Knight Riders,11,3,N Rana,AS Rajpoot,0,0,1,,,
7,2,Mumbai Indians,Kolkata Knight Riders,11,4,KH Pandya,AS Rajpoot,0,0,0,,,
7,2,Mumbai Indians,Kolkata Knight Riders,11,5,KH Pandya,AS Rajpoot,0,0,4,,,
7,2,Mumbai Indians,Kolkata Knight Riders,11,6,KH Pandya,AS Rajpoot,0,0,4,,,
7,2,Mumbai Indians,Kolkata Knight Riders,12,1,N Rana,Kuldeep Yadav,0,0,0,,,
7,2,Mumbai Indians,Kolkata Knight Riders,12,2,N Rana,Kuldeep Yadav,0,0,1,,,
7,2,Mumbai Indians,Kolkata Knight Riders,12,3,KH Pandya,Kuldeep Yadav,0,0,3,,,
7,2,Mumbai Indians,Kolkata Knight Riders,12,4,N Rana,Kuldeep Yadav,0,0,0,,,
7,2,Mumbai Indians,Kolkata Knight Riders,12,5,N Rana,Kuldeep Yadav,0,0,4,,,
7,2,Mumbai Indians,Kolkata Knight Riders,12,6,N Rana,Kuldeep Yadav,0,0,6,,,
7,2,Mumbai Indians,Kolkata Knight Riders,13,1,KH Pandya,AS Rajpoot,0,0,0,KH Pandya,caught,RV Uthappa
7,2,Mumbai Indians,Kolkata Knight Riders,13,2,KA Pollard,AS Rajpoot,0,0,0,,,
7,2,Mumbai Indians,Kolkata Knight Riders,13,3,KA Pollard,AS Rajpoot,0,0,2,,,
7,2,Mumbai Indians,Kolkata Knight Riders,13,4,KA Pollard,AS Rajpoot,0,0,6,,,
7,2,Mumbai Indians,Kolkata Knight Riders,13,5,KA Pollard,AS Rajpoot,0,0,0,,,
7,2,Mumbai Indians,Kolkata Knight Riders,13,6,KA Pollard,AS Rajpoot,0,0,0,,,
7,2,Mumbai Indians,Kolkata Knight Riders,14,1,N Rana,Kuldeep Yadav,0,0,1,,,
7,2,Mumbai Indians,Kolkata Knight Riders,14,2,KA Pollard,Kuldeep Yadav,0,0,0,,,
7,2,Mumbai Indians,Kolkata Knight Riders,14,3,KA Pollard,Kuldeep Yadav,0,0,0,,,
7,2,Mumbai Indians,Kolkata Knight Riders,14,4,KA Pollard,Kuldeep Yadav,0,0,0,,,
7,2,Mumbai Indians,Kolkata Knight Riders,14,5,KA Pollard,Kuldeep Yadav,0,0,2,,,
7,2,Mumbai Indians,Kolkata Knight Riders,14,6,KA Pollard,Kuldeep Yadav,0,0,0,,,
7,2,Mumbai Indians,Kolkata Knight Riders,15,1,N Rana,CR Woakes,0,0,1,,,
7,2,Mumbai Indians,Kolkata Knight Riders,15,2,KA Pollard,CR Woakes,0,0,4,,,
7,2,Mumbai Indians,Kolkata Knight Riders,15,3,KA Pollard,CR Woakes,0,0,1,,,
7,2,Mumbai Indians,Kolkata Knight Riders,15,4,N Rana,CR Woakes,0,0,0,,,
7,2,Mumbai Indians,Kolkata Knight Riders,15,5,N Rana,CR Woakes,0,0,1,,,
7,2,Mumbai Indians,Kolkata Knight Riders,15,6,KA Pollard,CR Woakes,0,0,0,,,
7,2,Mumbai Indians,Kolkata Knight Riders,16,1,N Rana,SP Narine,0,0,1,,,
7,2,Mumbai Indians,Kolkata Knight Riders,16,2,KA Pollard,SP Narine,0,0,1,,,
7,2,Mumbai Indians,Kolkata Knight Riders,16,3,N Rana,SP Narine,0,0,1,,,
7,2,Mumbai Indians,Kolkata Knight Riders,16,4,KA Pollard,SP Narine,0,0,0,,,
7,2,Mumbai Indians,Kolkata Knight Riders,16,5,KA Pollard,SP Narine,0,0,1,,,
7,2,Mumbai Indians,Kolkata Knight Riders,16,6,N Rana,SP Narine,0,0,0,,,
7,2,Mumbai Indians,Kolkata Knight Riders,17,1,KA Pollard,CR Woakes,0,0,0,KA Pollard,caught,R Dhawan (sub)
7,2,Mumbai Indians,Kolkata Knight Riders,17,2,N Rana,CR Woakes,0,0,1,,,
7,2,Mumbai Indians,Kolkata Knight Riders,17,3,HH Pandya,CR Woakes,0,0,1,,,
7,2,Mumbai Indians,Kolkata Knight Riders,17,4,N Rana,CR Woakes,0,0,4,,,
7,2,Mumbai Indians,Kolkata Knight Riders,17,5,N Rana,CR Woakes,0,0,1,,,
7,2,Mumbai Indians,Kolkata Knight Riders,17,6,HH Pandya,CR Woakes,0,0,4,,,
7,2,Mumbai Indians,Kolkata Knight Riders,18,1,N Rana,TA Boult,0,0,0,,,
7,2,Mumbai Indians,Kolkata Knight Riders,18,2,HH Pandya,TA Boult,0,0,1,,,
7,2,Mumbai Indians,Kolkata Knight Riders,18,3,N Rana,TA Boult,0,0,4,,,
7,2,Mumbai Indians,Kolkata Knight Riders,18,4,N Rana,TA Boult,0,0,6,,,
7,2,Mumbai Indians,Kolkata Knight Riders,18,5,N Rana,TA Boult,0,0,1,,,
7,2,Mumbai Indians,Kolkata Knight Riders,18,6,HH Pandya,TA Boult,0,0,6,,,
7,2,Mumbai Indians,Kolkata Knight Riders,19,1,N Rana,AS Rajpoot,0,0,6,,,
7,2,Mumbai Indians,Kolkata Knight Riders,19,2,N Rana,AS Rajpoot,0,0,4,,,
7,2,Mumbai Indians,Kolkata Knight Riders,19,3,N Rana,AS Rajpoot,1,0,0,,,
7,2,Mumbai Indians,Kolkata Knight Riders,19,4,N Rana,AS Rajpoot,0,0,0,N Rana,caught,SP Narine
7,2,Mumbai Indians,Kolkata Knight Riders,19,5,Harbhajan Singh,AS Rajpoot,0,0,1,,,
7,2,Mumbai Indians,Kolkata Knight Riders,19,6,HH Pandya,AS Rajpoot,0,0,6,,,
7,2,Mumbai Indians,Kolkata Knight Riders,19,7,HH Pandya,AS Rajpoot,0,0,1,,,
7,2,Mumbai Indians,Kolkata Knight Riders,20,1,HH Pandya,TA Boult,0,0,0,,,
7,2,Mumbai Indians,Kolkata Knight Riders,20,2,HH Pandya,TA Boult,0,0,4,,,
7,2,Mumbai Indians,Kolkata Knight Riders,20,3,HH Pandya,TA Boult,0,0,0,,,
7,2,Mumbai Indians,Kolkata Knight Riders,20,4,HH Pandya,TA Boult,0,0,2,,,
7,2,Mumbai Indians,Kolkata Knight Riders,20,5,HH Pandya,TA Boult,0,0,4,,,
8,1,Royal Challengers Bangalore,Kings XI Punjab,1,1,SR Watson,AR Patel,0,0,1,,,
8,1,Royal Challengers Bangalore,Kings XI Punjab,1,2,Vishnu Vinod,AR Patel,0,0,0,,,
8,1,Royal Challengers Bangalore,Kings XI Punjab,1,3,Vishnu Vinod,AR Patel,0,0,1,,,
8,1,Royal Challengers Bangalore,Kings XI Punjab,1,4,SR Watson,AR Patel,0,0,0,,,
8,1,Royal Challengers Bangalore,Kings XI Punjab,1,5,SR Watson,AR Patel,0,0,0,,,
8,1,Royal Challengers Bangalore,Kings XI Punjab,1,6,SR Watson,AR Patel,0,0,0,SR Watson,bowled,
8,1,Royal Challengers Bangalore,Kings XI Punjab,2,1,Vishnu Vinod,Sandeep Sharma,0,0,0,,,
8,1,Royal Challengers Bangalore,Kings XI Punjab,2,2,Vishnu Vinod,Sandeep Sharma,0,0,0,,,
8,1,Royal Challengers Bangalore,Kings XI Punjab,2,3,Vishnu Vinod,Sandeep Sharma,0,0,0,,,
